0,1,2,3,4,5,6,7,8,9
30.948721923814063,2116.5834010743492,3054.9333462635113,1475.472196786427,1970.638180281372,2805.213188150369,2463.6271074237466,2822.9842052299705,3126.672282561729,2907.377216090232
40.289631674183546,2921.6481367540455,4017.370361014295,2277.397643959829,2916.19698446071,3683.600506739179,3303.286953972951,3706.371432582426,4060.7100074424106,3796.041156333643
31.86405692623547,2461.824390604481,3404.150261191518,2045.9543357745072,2400.6394831608904,3116.316993181995,2654.522293289458,3127.246735458311,3442.537604999575,3047.8764286485325
31.34082430573488,2654.645075895663,3439.191957139978,2110.0385799156156,2339.0838912418535,3200.6675408802685,2871.6106668869797,3211.666012463052,3519.6063726840252,3223.7678312345265
21.023127744466848,1564.5668034778373,2564.4257942126433,1267.9532552067024,1311.1266232217952,2296.6284131613743,1893.419243369214,2308.1121350287726,2716.3212974444323,2529.3879942387744
22.948283102616983,1543.5200064160879,2454.6167195299267,1250.3213475400435,1351.9067717434123,2196.2212472193237,1909.1764159432269,2222.4475436500084,2606.7392902200177,2202.3312354365726
17.684682647037313,1519.4112879985948,2396.3355481123494,1172.8872581936087,1308.2843766833423,2170.0638509850887,1828.9938999953229,2182.463925754887,2559.7042375243573,2281.662462136556
18.344748136017714,1704.573564353997,2659.2554549973984,1213.2482842801644,1397.3467582792746,2398.577256699275,2095.2431575772534,2414.4096788090446,2747.0971006868676,2503.9876506692754
26.33045355810054,2585.615932744194,3680.799437101368,2080.6769108084495,2255.533549653516,3477.599873768472,3123.8760607205713,3499.851663485784,3745.5817858595206,3565.0068107154043
24.44016167494315,3363.75416671511,4554.395598983713,2892.3798606056907,3225.5644939843573,4320.125950460402,3814.9009004379113,4330.224825010164,4632.84482415068,4378.987764990533
17.654947737588497,1513.8995055126973,2139.013731257313,1204.8064425225057,1288.1437785457524,2071.8192347749177,1769.0118662485754,2091.800220918744,2255.507880562624,2123.6887115251734
28.37274496381805,2434.680770690667,3240.486865792464,2026.3652106634986,2286.466373983974,3020.230458275747,2753.6161053017586,3029.9476549365713,3306.0954634690606,3142.612706689134
20.83718081689976,1891.6416534476157,3001.452258561139,1689.4411355145764,1704.5372463905785,2586.660860594314,2182.8965743286935,2601.873216143462,3133.74233595078,2725.70680014949
24.334375849363322,2253.89446756523,3445.830401949013,1729.3374081244476,2152.011453053362,3069.5016137240896,2623.5609046350155,3090.882424956387,3572.256373229177,3198.839546070278
35.68719195643809,2642.030235573531,3511.391670424102,2188.5667253735783,2329.7938310403347,3258.128462486937,2978.8822434106837,3278.149538791325,3560.152221040761,3326.140500339938
34.021423288038115,4446.195584359712,6499.832199804178,3624.8325570303873,4533.4955691164305,6178.01406467827,5355.93417120447,6216.1245722903195,6834.007171167632,6308.777552217579
47.15117579305158,3936.2375024001562,4831.6684980787,3505.2695763167176,3657.681160336192,4637.637130183114,4258.279621878971,4633.248840786455,4823.403235044744,4608.737847655673
31.619406645624856,2908.9712415858144,3900.5972166408696,1901.5491529199182,2540.4209537215575,3637.7981236551364,3102.486822176008,3642.0313338905166,3972.9681163883192,3650.9267327551865
34.031174210577035,2506.15831485688,3278.07953784871,1986.7272728050816,2301.443682347746,3032.2640877230024,2811.886816790783,3036.606558114824,3331.3878844154915,3002.6300124612817
39.744337953594595,3773.2143611556244,5146.648217213534,2908.0669667643065,3482.369853139775,4837.8778067422045,4501.004987243185,4830.378800655152,5293.5557177697,4899.684118956668
25.28915445303108,2306.8249011647617,3295.0734163157103,1968.0297200675323,2113.2270144389618,3097.0702288208904,2610.3269225165036,3113.127648855601,3462.209319172955,3116.539763162931
19.006449857680185,1403.693635886602,2732.314381327868,773.4524372419364,1334.218224118304,2423.3412903524054,1789.3036996310584,2434.054819028664,3008.107275188287,2555.113172594718
33.846186070556776,2630.695201767055,3613.7070590379694,2109.7905487220614,2484.71991213131,3277.3163658390745,3301.9513149743434,3311.6974204765756,3598.518946030548,3358.039718087933
17.11541098689194,2136.8154087798057,2981.479418743616,1339.8414739698376,1760.223497878635,2788.091645684618,2432.615822999231,2796.9380647063413,3137.227601564777,2789.891723361175
35.895440469605504,1849.3408017063703,2451.3994607391423,1649.3917375801057,1725.038732345575,2247.7031607774843,1993.4821136463192,2258.16258729054,2407.290059433742,2338.1558432742413
23.496289387136017,1937.320259645182,3100.595047852321,1487.4817645104456,1975.4381330561232,2803.3459674820356,2263.9853379511565,2817.5118218766597,3165.039824986733,2816.1390836903793
26.95354804246978,1883.926692294083,2767.1046030874395,1738.550965143093,1805.6231391277581,2475.3539630407977,2208.717411756502,2489.142215365366,2800.720996252867,2551.2391411635945
19.634357631804033,1863.7859168851428,2715.5025496023995,1540.4749395835477,1827.0591394475073,2524.511248008584,2302.6528927814916,2555.4310482574474,2898.588118354333,2628.510671476548
25.559127770893586,1882.2870183261712,2593.9618791073653,1518.7068199158643,1774.6549997173886,2385.7621275615734,2100.6657741478116,2393.4234021577136,2569.80103653895,2401.9165100151718
25.597689048208018,1443.680704551396,2097.8671245979212,1103.2584062698563,1270.4005623789926,1959.6022043377836,1643.1299413453567,1973.5680190412547,2207.461415189649,1948.2217127134097
15.414051803242854,1230.5252639955402,1972.450407714541,867.5662887468437,1114.2083258773894,1834.862872573171,1495.9957553310512,1857.8723395783888,2141.085962772532,1924.7766189920692
24.53885911252479,1576.300582069943,2058.4865932702164,1231.2917544172492,1486.0606910905583,1967.3300177914314,1805.5255888927218,1976.8187673996067,2175.356002416551,2004.414375091222
39.311172055267434,2526.722946307363,2818.6228962613254,2589.7981845170198,2651.346488635411,2711.048737287427,2470.540100798645,2721.467270223944,2931.147260806649,2846.2181278324892
26.568016677773535,1228.288069715138,2156.866037235085,921.4637504442362,1128.382943815545,1965.9776054482716,1422.4520814488362,1974.592805050528,2254.3523345685453,1986.542164039626
23.717335127934128,1084.9701990612325,1757.9076808877005,895.536233801693,1016.1946463168831,1574.6693519935814,1358.6178058696596,1580.1873592439495,1802.0712983719184,1618.6223272257919
24.3694141158388,1611.7059698405355,2141.691982866186,1371.148447893415,1484.6369582048542,1998.7944709307064,1763.6684752106414,2006.2727212172674,2208.1200584750254,2055.0698760906544
25.114182738892726,1855.5965618153368,2240.519772019566,1522.3212618695843,1696.5155620613848,2139.3135074727916,1941.7413841453385,2147.1622842315437,2277.099177757899,2169.5022029161696
18.508723012315993,1260.0696787787874,1946.9526417311727,816.6815594037672,1050.3592944765842,1797.4729517939586,1545.3693626076233,1806.2292856260115,2007.8764391791697,1866.944271636563
23.091412449218275,2035.840211578065,3040.1419541156947,1562.5491857283332,2127.3743716436475,2709.4688291194902,2473.382338647998,2730.3425344204916,3047.0203224124652,2871.868557956967
25.145004096722626,1404.99447521984,2103.278098752112,1102.43357869151,1309.4461736700089,1879.732858985771,1673.590519369779,1897.7786557875254,2182.902304044291,1991.1708395007076
32.62385899940804,1756.605025009016,2265.7141003163533,1488.9286810713147,1622.6043215757497,2161.8617225416588,1946.2665922618012,2173.4189222262635,2405.0135456583903,2240.7254300011323
25.854057278829565,1690.1887653643876,2236.3874928858363,1108.527207923349,1394.7063719431694,2077.702082998896,1834.3040042025025,2086.4449211343695,2303.9899865473053,2107.9160467818906
60.578065219862,5341.445467255508,5807.353463541886,5068.8022069458875,5236.823427042827,5716.5197366787825,5541.051339058462,5721.420910508846,5848.314995208291,5762.957081026978
21.70744841388846,1201.472632056755,1945.4112087810806,808.4127504300578,959.042873892513,1757.7169343071128,1413.2650487350556,1771.402583728882,2034.3737184740835,1783.9300545411086
27.182534243899937,2412.7027129205826,3115.1373788189653,1899.7443204068122,2180.2977573054754,2946.4327590787157,2690.7929059545113,2954.855064449731,3188.0770559920584,3027.5154535913102
58.28224405786799,4558.385356606989,4929.9588915996455,4493.552794129362,4459.386610341897,4854.928802139999,4731.962432049554,4860.072799667585,4930.781491717458,4876.85221463634
52.58634975290983,4359.857456272396,5054.153111806629,3972.7779335294667,4202.629728020309,4928.444363898501,4645.63858068916,4933.526238703305,5096.284538227226,4939.165539397354
27.533137021749535,1431.6165328366349,1810.0739580681468,1244.8350604669806,1306.1316717833865,1698.0370495121745,1567.9816315098426,1737.4376249852353,1897.0408872565984,1759.4360753966532
52.128055435547864,4487.841213694032,5938.804944027862,3536.5583237423907,4118.410741740309,5512.519432050033,4992.364600460347,5539.456170478892,5964.724970350565,5631.819487590367
27.884886832301593,3363.153201176351,4751.780347687237,2172.964020346643,2350.8742881159037,4320.761563642925,3620.9075050075235,4342.692173976857,4777.122796155747,4194.361242125827
18.985711969969678,2230.6594138512028,3961.9040988885267,1707.160758810678,2100.2159217947387,3597.2857371630134,2942.8347842299145,3602.878704259049,4045.982918212497,3896.195405676191
35.701232239230855,2572.2714801658785,3587.8214712457034,2036.4070369804404,2265.0431775967777,3406.2091008554044,3005.85495909764,3428.1923081310665,3753.983689873912,3683.1407314882426
34.320458678816486,3033.8462262384687,4661.823022435261,2571.5379976392874,3096.7812028086064,4269.407674041125,3796.969167501344,4299.364702260099,4891.619224560333,4386.596902956284
14.499497684100957,1659.8190628805962,3516.0567331425586,696.7886490731244,1322.4512165044432,3047.648285131386,2170.9680658097573,3088.1514401167124,3677.908955529386,3145.422783419057
19.501680790011285,1775.3412581758516,2930.636264351718,1520.5425305558338,1710.322878115509,2643.013522605333,2200.5996573434086,2671.0627876349063,3128.290730712005,2775.7432009017575
29.77123689296125,3888.65613115945,5831.813842114146,3273.0275060030476,3915.9964616978973,5227.325184724431,4702.564425396867,5258.145759853388,5950.175124989212,5423.1974751869575
29.06910014746745,3767.3133607640143,5346.257072794256,2889.946526281492,3580.923011554116,5051.328087222322,4171.708332437287,5062.751572334428,5614.160106022618,5276.649690201628
38.72800941453934,2811.511682467228,4173.377061650107,2463.900921149743,2538.264055331277,3768.2549573122824,3280.5810453110394,3790.178654223105,4335.1405612928,3999.431819670032
23.74185600875994,2347.9083663225542,3711.979080854597,2140.9598041333634,1866.9074074708046,3507.0487706600425,2939.908862077814,3549.0478368732147,4019.0124667562263,3673.540281776431
28.18558553108899,2755.9437413930946,4409.191419770744,2061.5567168151574,2579.5609698130966,3863.600711772494,3254.73666627441,3881.3186158850704,4326.59644427051,4056.172850640463
19.579536376047066,1018.9857280469757,1876.7489220632401,797.4774491436875,985.3100325843646,1627.5451926774756,1464.6341866376642,1634.8910133996615,1914.3095772723725,1662.7840407173321
19.712493517365505,1124.05733589436,1989.2532190697916,764.7487684085401,1002.9279545580289,1632.9859966299534,1353.738305748404,1655.549621398297,2053.2125913589193,1748.3766225243521
29.88109155047915,1991.2145495202572,2444.881787139893,2155.980672213747,1881.0498649713804,2420.376608598786,2295.7505433415095,2434.1501800525652,2708.3101620643824,2477.070468682384
18.08150157394324,2070.3318064715736,2912.1548854835137,1179.806537058497,1490.6600668215403,2672.157486136492,2182.3879983854513,2695.4267234271397,3006.8009427409643,2800.710489145583
28.72893312966446,2236.1912969866216,3063.4331666259695,1927.6362669166913,1880.0764225278533,2799.29722155806,2484.8326661755245,2819.333783695386,3063.6870823851905,2809.9172799239855
17.830369649180966,1142.2790606008077,2301.1762888592684,862.0875770514292,1085.3623196545448,1964.3843811970205,1248.4936568673072,1979.071142790841,2186.256023469287,1863.0991227985148
20.253446009735452,1421.5710969597446,2312.477627006477,1055.6494264232115,1336.4220572169875,2041.1778504365998,1676.0612781590758,2039.9885329800138,2325.177853197153,2128.570236561414
24.649165692934783,2203.3135939531494,2854.2056403228908,1399.8711963943833,1668.1678604587175,2600.689603149323,2397.287050401667,2609.4707771665044,2879.3340475503705,2699.3104519992285
29.310519764687406,2212.4675162703184,3055.118434771293,2053.094910446586,2276.6165874769144,2831.3710097628905,2626.5011533028855,2851.1525860884294,3177.4653247633996,2930.371587580805
26.86814819492393,1676.7634064161873,2336.4677850808716,1414.650523119053,1395.6094352330824,2123.538775821664,1840.1697262330576,2132.930118894162,2417.609303085299,2104.3206501801146
34.40332133681083,2017.7499111422544,2610.2894727300877,1845.7829363864994,1834.8919057152787,2368.4325526664206,2156.334631528833,2379.723534630933,2600.4523104047566,2326.252985989399
20.880243640141913,1714.1336732969382,2406.3955964228753,1638.7467927327527,1590.0013493656932,2172.878732602206,1856.2962114594259,2187.421153009443,2456.5563924559356,2314.254125290862
17.743067005273936,1715.5896944353346,2574.26535250853,1121.276105762784,1503.1470068621777,2287.0933441729994,2083.555452504976,2326.937842628966,2621.398122244041,2466.892089550428
47.47284495802339,3874.649590371596,4710.793300127892,3510.054005707763,3819.6455033904613,4439.419719583978,4284.151948162016,4468.753241210921,4713.596320110881,4444.591327847607
36.462652889869126,2411.666843829098,3345.8007319662433,1997.189551546773,2225.264535370349,3058.710891218249,2770.585547100815,3069.6964143837354,3443.897041743949,3236.372488895109
37.02776103521972,3456.1787696313527,5015.505870068304,2593.9731062579335,3092.2197009685347,4547.682544100763,4014.0415390678945,4566.842329776439,5075.025650347772,4684.411023874397
30.00103421555226,2852.958359825779,4053.5927103980503,2321.56826828337,2670.6092409355792,3787.267606542969,3364.133254349048,3797.3276438379553,4141.719037544339,3805.789665595101
58.27409381823201,6398.832832584824,7344.247714478194,5960.878406569219,6293.814785502856,7137.4470978303725,6758.395838131769,7151.390663502838,7465.0895870063905,7236.881947399803
41.81463494137043,3228.488528652456,4135.828527747353,2845.051321684444,2960.949016829564,3786.725977768837,3599.381951556322,3799.680573899326,4150.260661691828,3799.7388314253953
35.935067961521064,3392.9762383077236,4306.980259491549,2681.220941173998,3201.102865129662,4111.2114490086005,3717.22205622196,4128.990515174099,4484.171004218585,4209.188650836134
54.31818423019567,,3883.117826643319,,,3436.968315813911,3051.105070834944,3454.463307566669,3718.4139817584237,3739.8540535044467
47.515486817231285,3622.7661867470524,4384.994969031041,3037.802394184986,3449.839004685754,4121.845799419242,3772.033586927073,4169.352642235969,4469.373762355063,4161.517223246392
43.86265713926277,3325.5547696238336,4265.472318770545,2681.4382423157745,3078.1621344372625,3988.126811576688,3699.128543747008,4007.541825852605,4378.323036741461,4208.837917686689
45.52893089040598,3881.7904326859493,4715.49902896112,3250.2324587822495,3728.49008485463,4527.624506157776,4395.716156430835,4535.22017216616,4843.0469244918695,4672.06777112611
39.539785089279114,4336.45721121095,5200.674107745181,4075.7920130928123,4292.033405540691,4880.311370615973,4653.5617556987645,4893.847098178486,5206.9160170818905,4892.424015004156
48.258680196888534,3371.7927636069594,4300.346533159054,2875.4587120762803,3261.015606076883,3997.036387114904,3552.8979298257295,4013.773824902298,4214.722761572868,3990.5788526854913
33.13533596227092,2457.750722320356,3278.7537374890285,1832.5825099046633,2250.987561757754,2970.484561697386,2814.902568240822,2981.4047496087223,3324.078539644217,3131.220804919693
21.809035661770473,2167.8786428176354,3128.8010846997386,1689.1960125321793,2073.784581320656,2850.446105563593,2449.3880452449275,2874.5039801530106,3210.5431915180657,2860.5796335207206
15.399621072268651,1022.5861110104311,1650.8166839836995,875.4378245133915,1084.5568254508862,1509.9824681353691,1236.7121488871257,1520.3438223680141,1754.554265146211,1574.3697052162795
11.717076261565248,1159.6092071925718,2007.2850406989646,733.8712499074163,904.5489126605039,1785.5099097593668,1344.389503964303,1791.7513069060028,1970.0945002038009,1813.696922112468
20.008150925681914,1149.0267527741512,1910.9391278306312,607.8321232821887,1110.372314804384,1710.6105896274426,1502.0307231913346,1730.8178742552705,1990.7987267162493,1739.99215412447
15.805585885719521,1401.3385303617465,1919.357226058449,592.4845345344412,986.8298422742995,1800.6123664463457,1681.0962740902166,1815.8399968445708,2074.984977894347,1886.073550719218
23.33773306844852,1058.3661565449984,1603.5534700758708,898.6911548061976,1237.3132374123074,1533.010701078882,1270.9650528429486,1541.8731573266955,1760.787495873187,1478.213105537013
16.8401231970289,773.6528711925492,1466.1197343418073,416.4402887146095,548.189899257153,1214.7830217662536,923.8452709654218,1227.072781957351,1490.1615805045824,1326.0383215095003
46.940685462824995,2605.8784013751347,2824.2230894359227,2477.7023371719697,2529.7439972834077,2763.8903400040535,2604.1003828515363,2768.4516595663067,2880.603598240442,2812.1628667483446
9.19592062453511,769.4156523029033,1362.153216578965,548.6143032489957,695.2263740431123,1212.2096123218396,1046.2221817446127,1223.6054049350557,1454.1062416499929,1241.646479726898
21.325155071213064,2453.9452714953777,3381.6304549060474,1996.3472476597026,2188.9558825932354,3152.392949283497,2840.0824920647738,3169.077262450961,3446.563766826638,3198.5927635764365
26.17555289140171,2548.3033290311932,3882.2988084717804,1930.6758658905874,2242.534828932573,3538.5396781075906,2965.624570005783,3552.1940244504053,3912.14073842092,3562.4115394796204
14.887759916229452,1368.7949891618616,2120.3043977065327,1070.3938888027121,1280.9212723519602,1949.0451153861736,1631.0170310376363,1990.2117674994356,2302.224683115421,2091.9730393329473
11.764308895011105,993.5427089298724,1987.8108616826573,463.13078432785454,755.3290655789535,1757.837566718419,1373.032618525188,1771.6143224979182,2076.34300784236,1818.9152449294525
18.302401264783818,1743.6709345864167,2766.2942755987456,1084.8744350791644,1560.5117991271522,2448.004370316845,2047.385628397064,2480.7270441737637,2878.672843115322,2664.28682318755
19.233653286503603,1332.3410701163332,2334.08108166524,881.019783075829,1203.9609630598557,2030.5034810352922,1671.4660634578158,2057.146538276591,2400.710518517238,2081.838404416613
22.766117559073592,1804.9346261190021,2909.8798763151167,1185.0072944505055,1587.4707188630814,2639.955906979039,2271.1651624624274,2653.399449479904,2963.804037321488,2799.9694759131326
17.86316401068998,1367.2234821953746,2282.8944910527816,1093.4279840440486,1222.9291312798687,2070.9047787360805,1720.0876017448613,2082.3826187609307,2421.725133147091,2124.1618080988515
27.557900366590513,2068.5825065581316,3248.3931218458156,1645.9095745622035,1886.4651335963013,2990.688570891032,2469.5184713484214,2996.2519612231595,3403.5221121351965,3101.837680953991
20.363877713552675,1268.1266551749582,2230.427108179246,1023.3783369415887,815.3313344653926,1869.7943727552902,1365.02779869677,1878.7166961767182,2251.961850133115,2061.2036730109226
14.666571325897644,1044.865251694371,2153.15236276566,763.3693796800048,1067.9472037676585,1915.9926331436197,1370.5442153580204,1922.7588852424724,2220.7526929633614,1874.907973538577
9.977289237890144,1956.5527104153618,4072.729410488699,1068.8188500201795,1472.6908907556126,3477.025664715016,2339.031861453002,3507.9627943098953,4261.089239776934,3508.491698065126
21.378510985378234,1101.598866363921,2202.9837495182846,758.880947505291,1082.863974875689,1872.2198646285071,1506.457999110109,1882.962384803825,2225.3581463729056,1894.961667153277
23.055577557884327,1720.9457498656627,2389.1198051864585,1289.5897085814845,1548.6215075247096,2229.707897048255,1978.6873989006447,2291.1426734721763,2561.0458200049325,2316.5483837328234
21.498114373008463,2146.6525226003955,3731.517802984958,1584.42761620234,1441.225744962135,3378.572714966633,2651.305708710805,3422.374957996366,3979.6055704297614,3568.531779164327
10.627579988660639,969.763572449011,1616.0674422788209,622.548863987427,899.4711767903925,1426.572761075816,1184.1305765751333,1432.0210995976042,1649.8296802938087,1437.6535015189463
13.611868900743806,628.4826688764681,1177.414949602705,279.680692812539,454.2572850156668,980.3819117708348,756.0751006695181,985.462677828257,1266.7067655432384,1011.9060400303224
10.915874323721763,858.3033482886931,1414.4186878228736,684.0473266844889,816.1962051103445,1283.4362362413515,1094.5863319630832,1299.8916593897934,1489.8017879295046,1362.0203287115608
13.586777101593816,967.6288209917814,1621.4357016974052,672.8260965406719,801.6255808311677,1467.4775759982674,1084.7898020561142,1481.2773475697384,1753.7144305448376,1510.4915982590855
7.630208331166534,648.4916163677565,1249.4990174280078,465.2865635123908,537.2731955982865,1087.4016827090616,932.5070829808805,1104.2477292103333,1328.5837343166038,1146.0121549897967
6.556306356809108,546.5495651627509,1189.8333955411367,418.64121082339904,391.98003871956945,984.7192680302769,752.5662130144676,990.0029757018021,1205.497500854882,983.4649037192595
48.78685392033809,8542.689546881675,10847.21907913032,6354.240949510293,7402.269339699897,10243.278568585401,8933.550292459731,10308.35261192918,11042.442216400072,10691.966627992784
7.7396791357666235,1240.487396566875,1987.2167497632606,846.0987802735076,1128.4176937784403,1802.7294526284052,1480.7362269476089,1816.2906542845758,2093.353586923556,1940.2706867989225
13.283223195989299,1391.9472521009072,1901.2532590835915,900.8347166382483,1197.3497174150264,1790.7958161267402,1528.6193403121392,1793.883442787768,2025.893051843213,1911.0238509533804
22.736743979812047,1408.1702635535983,2081.2081929787346,1319.4147869820076,1174.0321029506874,1885.6092148869884,1636.7648207982731,1893.321700905297,2019.3866734936953,1856.024174030091
8.034408094287414,962.3416399310767,1911.8444691007332,624.3650269535267,862.0184246829698,1631.6136164711215,1218.786121465947,1652.6950199843384,1931.238322897932,1549.4811551131668
18.51031635484119,2335.993426490393,3913.759448166584,1535.0788551466487,1923.113198997069,3512.957606198782,2952.305627297988,3542.712898432435,4057.2212330381203,3487.8463479728757
32.35705840850013,1912.9006157551487,2780.818317324084,1489.8746773966338,1608.5741317921952,2468.896626604366,2176.4820754722255,2492.5011336053135,2783.2670903540084,2547.661215659116
24.083704933670653,1688.0694673905516,2381.16363254898,1393.7177062728383,1465.0099815441215,2181.64267588228,1941.976281353663,2186.9370011235574,2378.1795348295595,2211.7663910793362
27.265273100858714,1804.121556197705,2510.3185878998256,1475.9906447409583,1556.9222217931328,2344.291381030405,2016.4881046292844,2354.463715360738,2558.3992723465485,2328.4842982578407
43.01691404381821,3178.326687167058,3988.814724627931,2784.4890249053083,3001.3426120085924,3770.067605201121,3500.3705197876607,3782.1350170688424,4005.153639864638,3800.899904527469
41.23564934152094,3100.1187317797194,3542.769403886314,2658.234990355295,2967.343697129056,3454.9060636540444,3376.84011025595,3455.936502675646,3639.5877565501423,3506.94686193702
20.10640775772861,1363.79678435561,2191.098506781944,1061.3118308135884,1191.5513027399043,1933.8679365087612,1718.1021071946582,1948.7959951532307,2245.3404471070935,2147.3324709614567
23.64940402968227,1541.881921924878,2350.439244317364,1126.9856501519578,1289.4077045588488,2147.668002967281,1814.9742452682474,2155.6392909941696,2453.4030179165006,2209.537219860005
19.003408123717605,785.1146523074303,1383.898391866713,599.1091878441003,755.8176484948918,1222.4448783732305,888.8792920318547,1240.2054787464403,1438.7247310407804,1280.7808670839668
13.036926598368519,795.4256046000106,1530.274903008213,675.4735586574462,726.8705547893258,1254.7459856275304,967.6678456527272,1262.4063963594185,1496.1528177602845,1306.8644408526745
18.189906765512934,1037.5754212009576,1605.7812705963431,712.037403744236,806.0597258278649,1424.7262722609546,1229.2481490604273,1432.4852399303618,1680.3169488693086,1466.6394100122413
21.895624480246394,1548.3800966033868,2526.6267623041335,1137.8344187777873,1387.2846598037443,2239.550724743209,1904.6522266870224,2253.5087282388686,2476.7941346871958,2234.9242044990406
15.928266018769516,707.7160420594104,1251.6902349671307,613.5289982255757,615.3287665910923,1159.1126233641953,841.1204835452165,1172.315745665522,1334.1223590130564,1191.367701277739
